geneId:ID,name,:LABEL
ALKBH1,ALKBH1,Gene
ALKBH2,ALKBH2,Gene
ALKBH3,ALKBH3,Gene
ALKBH4,ALKBH4,Gene
ALKBH5,ALKBH5,Gene
ALKBH7,ALKBH7,Gene
ALKBH8,ALKBH8,Gene
ALL1,ALL1,Gene
ALLC,ALLC,Gene
ALMS1,ALMS1,Gene
ALMT1,ALMT1,Gene
ALO1,ALO1,Gene
ALOX12,ALOX12,Gene
ALOX12B,ALOX12B,Gene
ALOX15,ALOX15,Gene
ALOX15B,ALOX15B,Gene
ALOX5,ALOX5,Gene
ALOX5AP,ALOX5AP,Gene
ALOXE3,ALOXE3,Gene
ALP,ALP,Gene
ALP1,ALP1,Gene
ALPHA-SNAP2,ALPHA-SNAP2,Gene
ALPI,ALPI,Gene
ALPK1,ALPK1,Gene
ALPL,ALPL,Gene
ALPP,ALPP,Gene
ALPPL2,ALPPL2,Gene
ALR1,ALR1,Gene
ALR2,ALR2,Gene
ALS2,ALS2,Gene
ALS2CL,ALS2CL,Gene
ALS2CR11,ALS2CR11,Gene
ALS2CR12,ALS2CR12,Gene
ALS3,ALS3,Gene
ALS7,ALS7,Gene
ALT1,ALT1,Gene
ALT2,ALT2,Gene
ALX1,ALX1,Gene
ALX4,ALX4,Gene
ALY1,ALY1,Gene
ALY2,ALY2,Gene
ALY3,ALY3,Gene
ALY4,ALY4,Gene
ALYREF,ALYREF,Gene
ALiX,ALiX,Gene
AMA1,AMA1,Gene
AMACR,AMACR,Gene
AMBP,AMBP,Gene
AMBRA1,AMBRA1,Gene
AMD1,AMD1,Gene
AMD2,AMD2,Gene
AMDHD1,AMDHD1,Gene
AMDHD2,AMDHD2,Gene
AME1,AME1,Gene
AME3,AME3,Gene
AMER1,AMER1,Gene
AMF1,AMF1,Gene
AMFR,AMFR,Gene
AMH,AMH,Gene
AMHR2,AMHR2,Gene
AMICA1,AMICA1,Gene
AMIGO1,AMIGO1,Gene
AMIGO2,AMIGO2,Gene
AMIGO3,AMIGO3,Gene
AML1,AML1,Gene
AMMECR1,AMMECR1,Gene
AMMECR1L,AMMECR1L,Gene
AMN,AMN,Gene
AMN1,AMN1,Gene
AMOT,AMOT,Gene
AMOTL1,AMOTL1,Gene
AMOTL2,AMOTL2,Gene
AMP1,AMP1,Gene
AMPD1,AMPD1,Gene
AMPD2,AMPD2,Gene
AMPD3,AMPD3,Gene
AMPH,AMPH,Gene
AMPKalpha,AMPKalpha,Gene
AMPdeam,AMPdeam,Gene
AMR1,AMR1,Gene
AMS,AMS,Gene
AMS1,AMS1,Gene
AMSH1,AMSH1,Gene
AMSH3,AMSH3,Gene
AMT,AMT,Gene
AMT1;1,AMT1;1,Gene
AMT1;2,AMT1;2,Gene
AMT1;3,AMT1;3,Gene
AMT1;4,AMT1;4,Gene
AMT1;5,AMT1;5,Gene
AMT2,AMT2,Gene
AMY1A,AMY1A,Gene
AMY1C,AMY1C,Gene
AMY2A,AMY2A,Gene
AMY2B,AMY2B,Gene
AMY3,AMY3,Gene
AMZ2,AMZ2,Gene
AMZ2P1,AMZ2P1,Gene
AN,AN,Gene
AN0161.2,AN0161.2,Gene
AN0241.2,AN0241.2,Gene
AN0253.2,AN0253.2,Gene
AN0363.2,AN0363.2,Gene
AN0440.2,AN0440.2,Gene
AN0554.2,AN0554.2,Gene
AN0668.2,AN0668.2,Gene
AN0671.2,AN0671.2,Gene
AN0807.2,AN0807.2,Gene
AN0976.2,AN0976.2,Gene
AN1052.2,AN1052.2,Gene
AN1060.2,AN1060.2,Gene
AN1191.2,AN1191.2,Gene
AN1459.2,AN1459.2,Gene
AN1466.2,AN1466.2,Gene
AN1546.2,AN1546.2,Gene
AN1635.2,AN1635.2,Gene
AN1959.2,AN1959.2,Gene
AN2141.2,AN2141.2,Gene
AN2142.2,AN2142.2,Gene
AN2174.2,AN2174.2,Gene
AN2181.2,AN2181.2,Gene
AN2269.2,AN2269.2,Gene
AN2290.2,AN2290.2,Gene
AN2298.2,AN2298.2,Gene
AN2415.2,AN2415.2,Gene
AN2769.2,AN2769.2,Gene
AN3,AN3,Gene
AN3038.2,AN3038.2,Gene
AN3082.2,AN3082.2,Gene
AN3422.2,AN3422.2,Gene
AN3621.2,AN3621.2,Gene
AN3688.2,AN3688.2,Gene
AN3719.2,AN3719.2,Gene
AN3907.2,AN3907.2,Gene
AN4258.2,AN4258.2,Gene
AN4332.2,AN4332.2,Gene
AN4399.2,AN4399.2,Gene
AN4445.2,AN4445.2,Gene
AN4622.2,AN4622.2,Gene
AN4705.2,AN4705.2,Gene
AN4761.2,AN4761.2,Gene
AN4869.2,AN4869.2,Gene
AN4894.2,AN4894.2,Gene
AN5105.2,AN5105.2,Gene
AN5124.2,AN5124.2,Gene
AN5212.2,AN5212.2,Gene
AN5498.2,AN5498.2,Gene
AN5532.2,AN5532.2,Gene
AN5784.2,AN5784.2,Gene
AN5872.2,AN5872.2,Gene
AN5973.2,AN5973.2,Gene
AN6125.2,AN6125.2,Gene
AN6197.2,AN6197.2,Gene
AN6505.2,AN6505.2,Gene
AN6547.2,AN6547.2,Gene
AN6560.2,AN6560.2,Gene
AN7170.2,AN7170.2,Gene
AN7252.2,AN7252.2,Gene
AN7425.2,AN7425.2,Gene
AN7608.2,AN7608.2,Gene
AN7821.2,AN7821.2,Gene
AN9087.2,AN9087.2,Gene
AN9399.2,AN9399.2,Gene
AN9538.2,AN9538.2,Gene
ANAPC1,ANAPC1,Gene
ANAPC10,ANAPC10,Gene
ANAPC11,ANAPC11,Gene
ANAPC13,ANAPC13,Gene
ANAPC15,ANAPC15,Gene
ANAPC16,ANAPC16,Gene
ANAPC2,ANAPC2,Gene
ANAPC4,ANAPC4,Gene
ANAPC5,ANAPC5,Gene
ANAPC7,ANAPC7,Gene
ANB1,ANB1,Gene
ANG,ANG,Gene
ANGEL1,ANGEL1,Gene
ANGEL2,ANGEL2,Gene
ANGPT1,ANGPT1,Gene
ANGPT2,ANGPT2,Gene
ANGPT4,ANGPT4,Gene
ANGPTL3,ANGPTL3,Gene
ANGPTL4,ANGPTL4,Gene
ANGPTL6,ANGPTL6,Gene
ANGPTL7,ANGPTL7,Gene
ANIB1,ANIB1,Gene
ANK1,ANK1,Gene
ANK2,ANK2,Gene
ANK3,ANK3,Gene
ANKAR,ANKAR,Gene
ANKDD1A,ANKDD1A,Gene
ANKEF1,ANKEF1,Gene
ANKFY1,ANKFY1,Gene
ANKH,ANKH,Gene
ANKHD1,ANKHD1,Gene
ANKHD1-EIF4EBP3,ANKHD1-EIF4EBP3,Gene
ANKIB1,ANKIB1,Gene
ANKLE2,ANKLE2,Gene
ANKMY2,ANKMY2,Gene
ANKRA2,ANKRA2,Gene
ANKRD1,ANKRD1,Gene
ANKRD10,ANKRD10,Gene
ANKRD11,ANKRD11,Gene
ANKRD12,ANKRD12,Gene
ANKRD13A,ANKRD13A,Gene
ANKRD13B,ANKRD13B,Gene
ANKRD13C,ANKRD13C,Gene
ANKRD13D,ANKRD13D,Gene
ANKRD16,ANKRD16,Gene
ANKRD17,ANKRD17,Gene
ANKRD18A,ANKRD18A,Gene
ANKRD2,ANKRD2,Gene
ANKRD20A1,ANKRD20A1,Gene
ANKRD22,ANKRD22,Gene
ANKRD23,ANKRD23,Gene
ANKRD24,ANKRD24,Gene
ANKRD26,ANKRD26,Gene
ANKRD26P1,ANKRD26P1,Gene
ANKRD27,ANKRD27,Gene
ANKRD28,ANKRD28,Gene
ANKRD29,ANKRD29,Gene
ANKRD30A,ANKRD30A,Gene
ANKRD32,ANKRD32,Gene
ANKRD33B,ANKRD33B,Gene
ANKRD35,ANKRD35,Gene
ANKRD36,ANKRD36,Gene
ANKRD36B,ANKRD36B,Gene
ANKRD36BP1,ANKRD36BP1,Gene
ANKRD39,ANKRD39,Gene
ANKRD40,ANKRD40,Gene
ANKRD42,ANKRD42,Gene
ANKRD44,ANKRD44,Gene
ANKRD45,ANKRD45,Gene
ANKRD46,ANKRD46,Gene
ANKRD49,ANKRD49,Gene
ANKRD50,ANKRD50,Gene
ANKRD52,ANKRD52,Gene
ANKRD53,ANKRD53,Gene
ANKRD54,ANKRD54,Gene
ANKRD55,ANKRD55,Gene
ANKRD6,ANKRD6,Gene
ANKRD65,ANKRD65,Gene
ANKRD7,ANKRD7,Gene
ANKRD9,ANKRD9,Gene
ANKS1A,ANKS1A,Gene
ANKS1B,ANKS1B,Gene
ANKS3,ANKS3,Gene
ANKS4B,ANKS4B,Gene
ANKS6,ANKS6,Gene
ANKZF1,ANKZF1,Gene
ANLN,ANLN,Gene
ANN5,ANN5,Gene
ANN6,ANN6,Gene
ANNAT1,ANNAT1,Gene
ANNAT2,ANNAT2,Gene
ANNAT3,ANNAT3,Gene
ANNAT4,ANNAT4,Gene
ANNAT8,ANNAT8,Gene
ANO1,ANO1,Gene
ANO10,ANO10,Gene
ANO3,ANO3,Gene
ANO6,ANO6,Gene
ANP1,ANP1,Gene
ANP32A,ANP32A,Gene
ANP32B,ANP32B,Gene
ANP32C,ANP32C,Gene
ANP32E,ANP32E,Gene
ANPEP,ANPEP,Gene
ANR2,ANR2,Gene
ANS1,ANS1,Gene
ANT1,ANT1,Gene
ANTR2,ANTR2,Gene
ANTXR1,ANTXR1,Gene
ANTXR2,ANTXR2,Gene
ANX2,ANX2,Gene
ANXA1,ANXA1,Gene
ANXA10,ANXA10,Gene
ANXA11,ANXA11,Gene
ANXA13,ANXA13,Gene
ANXA2,ANXA2,Gene
ANXA2P2,ANXA2P2,Gene
ANXA2R,ANXA2R,Gene
ANXA3,ANXA3,Gene
ANXA4,ANXA4,Gene
ANXA5,ANXA5,Gene
ANXA6,ANXA6,Gene
ANXA7,ANXA7,Gene
ANXA8,ANXA8,Gene
ANXA8L1,ANXA8L1,Gene
ANXA9,ANXA9,Gene
AO,AO,Gene
AO1,AO1,Gene
AOAT2,AOAT2,Gene
AOC1,AOC1,Gene
AOC2,AOC2,Gene
AOC3,AOC3,Gene
AOC4,AOC4,Gene
AOC4P,AOC4P,Gene
AOS,AOS,Gene
AOS1,AOS1,Gene
AOX1,AOX1,Gene
AOX1A,AOX1A,Gene
AOX1B,AOX1B,Gene
AOX1D,AOX1D,Gene
AOX2,AOX2,Gene
AP-1-2beta,AP-1-2beta,Gene
AP-1gamma,AP-1gamma,Gene
AP-1mu,AP-1mu,Gene
AP-1sigma,AP-1sigma,Gene
AP-2alpha,AP-2alpha,Gene
AP-2mu,AP-2mu,Gene
AP-2sigma,AP-2sigma,Gene
AP1,AP1,Gene
AP1AR,AP1AR,Gene
AP1B1,AP1B1,Gene
AP1G1,AP1G1,Gene
AP1G2,AP1G2,Gene
AP1M1,AP1M1,Gene
AP1M2,AP1M2,Gene
AP1S1,AP1S1,Gene
AP1S2,AP1S2,Gene
AP1S3,AP1S3,Gene
AP2,AP2,Gene
AP2A1,AP2A1,Gene
AP2A2,AP2A2,Gene
AP2B1,AP2B1,Gene
AP2M1,AP2M1,Gene
AP2S1,AP2S1,Gene
AP3,AP3,Gene
AP3B1,AP3B1,Gene
AP3B2,AP3B2,Gene
AP3D1,AP3D1,Gene
AP3M1,AP3M1,Gene
AP3M2,AP3M2,Gene
AP3S1,AP3S1,Gene
AP3S2,AP3S2,Gene
AP4B1,AP4B1,Gene
AP4E1,AP4E1,Gene
AP4M1,AP4M1,Gene
AP4S1,AP4S1,Gene
AP5B1,AP5B1,Gene
AP5M1,AP5M1,Gene
AP5Z1,AP5Z1,Gene
APA1,APA1,Gene
APA2,APA2,Gene
APAF1,APAF1,Gene
APBA1,APBA1,Gene
APBA2,APBA2,Gene
APBA3,APBA3,Gene
APBB1,APBB1,Gene
APBB1IP,APBB1IP,Gene
APBB2,APBB2,Gene
APBB3,APBB3,Gene
APC,APC,Gene
APC1,APC1,Gene
APC10,APC10,Gene
APC11,APC11,Gene
APC2,APC2,Gene
APC4,APC4,Gene
APC5,APC5,Gene
APC6,APC6,Gene
APC7,APC7,Gene
APC8,APC8,Gene
APC9,APC9,Gene
APCS,APCS,Gene
APD1,APD1,Gene
APE1,APE1,Gene
APE2,APE2,Gene
APE3,APE3,Gene
APE4,APE4,Gene
APEH,APEH,Gene
APEX1,APEX1,Gene
APEX2,APEX2,Gene
APG1,APG1,Gene
APG12B,APG12B,Gene
APG5,APG5,Gene
APG7,APG7,Gene
APG8A,APG8A,Gene
APG8H,APG8H,Gene
APG9,APG9,Gene
APH1A,APH1A,Gene
APH1B,APH1B,Gene
API5,API5,Gene
API5P1,API5P1,Gene
APIP,APIP,Gene
APITD1,APITD1,Gene
APITD1-CORT,APITD1-CORT,Gene
APJ1,APJ1,Gene
APK1A,APK1A,Gene
APL,APL,Gene
APL1,APL1,Gene
APL2,APL2,Gene
APL3,APL3,Gene
APL4,APL4,Gene
APL5,APL5,Gene
APL6,APL6,Gene
APLF,APLF,Gene
APLN,APLN,Gene
APLP1,APLP1,Gene
APLP2,APLP2,Gene
APM1,APM1,Gene
APM2,APM2,Gene
APM3,APM3,Gene
APM4,APM4,Gene
APMAP,APMAP,Gene
APN1,APN1,Gene
APN2,APN2,Gene
APOA1,APOA1,Gene
APOA1BP,APOA1BP,Gene
APOA2,APOA2,Gene
APOA4,APOA4,Gene
APOA5,APOA5,Gene
APOB,APOB,Gene
APOBEC1,APOBEC1,Gene
APOBEC2,APOBEC2,Gene
APOBEC3B,APOBEC3B,Gene
APOBEC3C,APOBEC3C,Gene
APOBEC3D,APOBEC3D,Gene
APOBEC3F,APOBEC3F,Gene
APOBEC3G,APOBEC3G,Gene
APOBEC3H,APOBEC3H,Gene
APOC1,APOC1,Gene
APOC2,APOC2,Gene
APOC3,APOC3,Gene
APOC4,APOC4,Gene
APOD,APOD,Gene
APOE,APOE,Gene
APOF,APOF,Gene
APOH,APOH,Gene
APOL1,APOL1,Gene
APOL2,APOL2,Gene
APOL4,APOL4,Gene
APOL6,APOL6,Gene
APOLD1,APOLD1,Gene
APOM,APOM,Gene
APOO,APOO,Gene
APOOL,APOOL,Gene
APOPT1,APOPT1,Gene
APP,APP,Gene
APP-BP1,APP-BP1,Gene
APP1,APP1,Gene
APPBP2,APPBP2,Gene
APPL1,APPL1,Gene
APPL2,APPL2,Gene
APQ12,APQ12,Gene
APR3,APR3,Gene
APRL4,APRL4,Gene
APRR2,APRR2,Gene
APRT,APRT,Gene
APS1,APS1,Gene
APS2,APS2,Gene
APS3,APS3,Gene
APS4,APS4,Gene
APT1,APT1,Gene
APT2,APT2,Gene
APT3,APT3,Gene
APT5,APT5,Gene
APTX,APTX,Gene
APX1,APX1,Gene
APX3,APX3,Gene
APX4,APX4,Gene
APX5,APX5,Gene
APX6,APX6,Gene
AQN-1,AQN-1,Gene
AQP1,AQP1,Gene
AQP11,AQP11,Gene
AQP2,AQP2,Gene
AQP3,AQP3,Gene
AQP4,AQP4,Gene
AQP5,AQP5,Gene
AQP9,AQP9,Gene
AQPEP,AQPEP,Gene
AQR,AQR,Gene
AQR1,AQR1,Gene
AQY1,AQY1,Gene
AQY2,AQY2,Gene
AR,AR,Gene
AR192,AR192,Gene
AR401,AR401,Gene
ARA-2,ARA-2,Gene
ARA1,ARA1,Gene
ARA12,ARA12,Gene
ARA2,ARA2,Gene
ARA4,ARA4,Gene
ARA6,ARA6,Gene
ARA7,ARA7,Gene
ARAC1,ARAC1,Gene
ARAC5,ARAC5,Gene
ARAC9,ARAC9,Gene
ARAD1,ARAD1,Gene
ARAD2,ARAD2,Gene
ARAF,ARAF,Gene
ARAP1,ARAP1,Gene
ARAP2,ARAP2,Gene
ARAP3,ARAP3,Gene
ARB1,ARB1,Gene
ARC,ARC,Gene
ARC1,ARC1,Gene
ARC15,ARC15,Gene
ARC18,ARC18,Gene
ARC19,ARC19,Gene
ARC3,ARC3,Gene
ARC35,ARC35,Gene
ARC40,ARC40,Gene
ARC5,ARC5,Gene
ARC6,ARC6,Gene
ARCN1,ARCN1,Gene
ARD1,ARD1,Gene
ARD3,ARD3,Gene
ARD4,ARD4,Gene
ARE1,ARE1,Gene
ARE2,ARE2,Gene
AREB3,AREB3,Gene
AREG,AREG,Gene
AREL1,AREL1,Gene
ARF1,ARF1,Gene
ARF10,ARF10,Gene
ARF12,ARF12,Gene
ARF13,ARF13,Gene
ARF14,ARF14,Gene
ARF15,ARF15,Gene
ARF16,ARF16,Gene
ARF17,ARF17,Gene
ARF18,ARF18,Gene
ARF19,ARF19,Gene
ARF1A1C,ARF1A1C,Gene
ARF2,ARF2,Gene
ARF20,ARF20,Gene
ARF22,ARF22,Gene
ARF3,ARF3,Gene
ARF4,ARF4,Gene
ARF5,ARF5,Gene
ARF6,ARF6,Gene
ARF8,ARF8,Gene
ARF9,ARF9,Gene
ARFA1B,ARFA1B,Gene
ARFA1D,ARFA1D,Gene
ARFA1E,ARFA1E,Gene
ARFA1F,ARFA1F,Gene
ARFB1A,ARFB1A,Gene
ARFB1B,ARFB1B,Gene
ARFC1,ARFC1,Gene
ARFGAP1,ARFGAP1,Gene
ARFGAP2,ARFGAP2,Gene
ARFGAP3,ARFGAP3,Gene
ARFGEF1,ARFGEF1,Gene
ARFGEF2,ARFGEF2,Gene
ARFIP1,ARFIP1,Gene
ARFIP2,ARFIP2,Gene
ARFRP1,ARFRP1,Gene
ARG1,ARG1,Gene
ARG2,ARG2,Gene
ARG3,ARG3,Gene
ARG4,ARG4,Gene
ARG5,ARG5,Gene
ARG7,ARG7,Gene
ARG8,ARG8,Gene
ARG80,ARG80,Gene
ARG81,ARG81,Gene
ARG82,ARG82,Gene
ARGLU1,ARGLU1,Gene
ARGOS,ARGOS,Gene
ARH1,ARH1,Gene
ARHGAP1,ARHGAP1,Gene
ARHGAP10,ARHGAP10,Gene
ARHGAP11A,ARHGAP11A,Gene
ARHGAP12,ARHGAP12,Gene
ARHGAP15,ARHGAP15,Gene
ARHGAP17,ARHGAP17,Gene
ARHGAP18,ARHGAP18,Gene
ARHGAP19,ARHGAP19,Gene
ARHGAP20,ARHGAP20,Gene
ARHGAP21,ARHGAP21,Gene
ARHGAP22,ARHGAP22,Gene
ARHGAP23,ARHGAP23,Gene
ARHGAP24,ARHGAP24,Gene
ARHGAP25,ARHGAP25,Gene
ARHGAP26,ARHGAP26,Gene
ARHGAP27,ARHGAP27,Gene
ARHGAP28,ARHGAP28,Gene
ARHGAP29,ARHGAP29,Gene
ARHGAP31,ARHGAP31,Gene
ARHGAP32,ARHGAP32,Gene
ARHGAP33,ARHGAP33,Gene
ARHGAP35,ARHGAP35,Gene
ARHGAP36,ARHGAP36,Gene
ARHGAP39,ARHGAP39,Gene
ARHGAP4,ARHGAP4,Gene
ARHGAP42,ARHGAP42,Gene
ARHGAP44,ARHGAP44,Gene
ARHGAP5,ARHGAP5,Gene
ARHGAP6,ARHGAP6,Gene
ARHGAP8,ARHGAP8,Gene
ARHGAP9,ARHGAP9,Gene
ARHGDIA,ARHGDIA,Gene
ARHGDIB,ARHGDIB,Gene
ARHGDIG,ARHGDIG,Gene
ARHGEF1,ARHGEF1,Gene
ARHGEF10,ARHGEF10,Gene
ARHGEF11,ARHGEF11,Gene
ARHGEF12,ARHGEF12,Gene
ARHGEF15,ARHGEF15,Gene
ARHGEF16,ARHGEF16,Gene
ARHGEF17,ARHGEF17,Gene
ARHGEF18,ARHGEF18,Gene
ARHGEF2,ARHGEF2,Gene
ARHGEF25,ARHGEF25,Gene
ARHGEF26,ARHGEF26,Gene
ARHGEF28,ARHGEF28,Gene
ARHGEF3,ARHGEF3,Gene
ARHGEF33,ARHGEF33,Gene
ARHGEF35,ARHGEF35,Gene
ARHGEF37,ARHGEF37,Gene
ARHGEF39,ARHGEF39,Gene
ARHGEF4,ARHGEF4,Gene
ARHGEF40,ARHGEF40,Gene
ARHGEF5,ARHGEF5,Gene
ARHGEF6,ARHGEF6,Gene
ARHGEF7,ARHGEF7,Gene
ARHGEF9,ARHGEF9,Gene
ARI1,ARI1,Gene
ARI12,ARI12,Gene
ARI8,ARI8,Gene
ARIA,ARIA,Gene
ARID1A,ARID1A,Gene
ARID1B,ARID1B,Gene
ARID2,ARID2,Gene
ARID3A,ARID3A,Gene
ARID3B,ARID3B,Gene
ARID4A,ARID4A,Gene
ARID4B,ARID4B,Gene
ARID5A,ARID5A,Gene
ARID5B,ARID5B,Gene
ARIH1,ARIH1,Gene
ARIH2,ARIH2,Gene
ARK1,ARK1,Gene
ARL,ARL,Gene
ARL1,ARL1,Gene
ARL10,ARL10,Gene
ARL11,ARL11,Gene
ARL13B,ARL13B,Gene
ARL14,ARL14,Gene
ARL14EP,ARL14EP,Gene
ARL15,ARL15,Gene
ARL16,ARL16,Gene
ARL17A,ARL17A,Gene
ARL2,ARL2,Gene
ARL2BP,ARL2BP,Gene
ARL3,ARL3,Gene
ARL4A,ARL4A,Gene
ARL4C,ARL4C,Gene
ARL4D,ARL4D,Gene
ARL5A,ARL5A,Gene
ARL5B,ARL5B,Gene
ARL6,ARL6,Gene
ARL6IP1,ARL6IP1,Gene
ARL6IP4,ARL6IP4,Gene
ARL6IP5,ARL6IP5,Gene
ARL6IP6,ARL6IP6,Gene
ARL8A,ARL8A,Gene
ARL8B,ARL8B,Gene
ARLA1A,ARLA1A,Gene
ARLA1C,ARLA1C,Gene
ARMC1,ARMC1,Gene
ARMC10,ARMC10,Gene
ARMC2,ARMC2,Gene
ARMC5,ARMC5,Gene
ARMC6,ARMC6,Gene
ARMC7,ARMC7,Gene
ARMC8,ARMC8,Gene
ARMC9,ARMC9,Gene
ARMCX1,ARMCX1,Gene
ARMCX2,ARMCX2,Gene
ARMCX3,ARMCX3,Gene
ARMCX5,ARMCX5,Gene
ARN1,ARN1,Gene
ARN2,ARN2,Gene
ARNT,ARNT,Gene
ARNT2,ARNT2,Gene
ARNTL,ARNTL,Gene
ARNTL2,ARNTL2,Gene
ARO1,ARO1,Gene
ARO10,ARO10,Gene
ARO2,ARO2,Gene
ARO3,ARO3,Gene
ARO4,ARO4,Gene
ARO7,ARO7,Gene
ARO8,ARO8,Gene
ARO80,ARO80,Gene
ARO9,ARO9,Gene
ARP1,ARP1,Gene
ARP10,ARP10,Gene
ARP2,ARP2,Gene
ARP3,ARP3,Gene
ARP4,ARP4,Gene
ARP5,ARP5,Gene
ARP6,ARP6,Gene
ARP7,ARP7,Gene
ARP8,ARP8,Gene
ARP9,ARP9,Gene
ARPC1A,ARPC1A,Gene
ARPC1B,ARPC1B,Gene
ARPC2,ARPC2,Gene
ARPC3,ARPC3,Gene
ARPC3P1,ARPC3P1,Gene
ARPC4,ARPC4,Gene
ARPC4-TTLL3,ARPC4-TTLL3,Gene
ARPC5,ARPC5,Gene
ARPC5L,ARPC5L,Gene
ARPIN,ARPIN,Gene
ARPP19,ARPP19,Gene
ARPP21,ARPP21,Gene
ARR1,ARR1,Gene
ARR11,ARR11,Gene
ARR15,ARR15,Gene
ARR2,ARR2,Gene
ARR3,ARR3,Gene
ARR4,ARR4,Gene
ARR6,ARR6,Gene
ARR7,ARR7,Gene
ARR9,ARR9,Gene
ARRB1,ARRB1,Gene
ARRB2,ARRB2,Gene
ARRDC1,ARRDC1,Gene
ARRDC2,ARRDC2,Gene
ARRDC3,ARRDC3,Gene
ARRDC4,ARRDC4,Gene
ARRDC5,ARRDC5,Gene
ARSA,ARSA,Gene
ARSB,ARSB,Gene
ARSE,ARSE,Gene
ARSF,ARSF,Gene
ARSG,ARSG,Gene
ARSI,ARSI,Gene
ARSJ,ARSJ,Gene
ARSK,ARSK,Gene
ARSK1,ARSK1,Gene
ART10,ART10,Gene
ART3,ART3,Gene
ART4,ART4,Gene
ART5,ART5,Gene
ARTN,ARTN,Gene
ARV1,ARV1,Gene
ARVCF,ARVCF,Gene
ARX,ARX,Gene
ARX1,ARX1,Gene
AS1,AS1,Gene
AS2,AS2,Gene
ASA1,ASA1,Gene
ASAH1,ASAH1,Gene
ASAP1,ASAP1,Gene
ASAP2,ASAP2,Gene
ASAP3,ASAP3,Gene
ASB1,ASB1,Gene
ASB10,ASB10,Gene
ASB11,ASB11,Gene
ASB12,ASB12,Gene
ASB13,ASB13,Gene
ASB14,ASB14,Gene
ASB15,ASB15,Gene
ASB16,ASB16,Gene
ASB16-AS1,ASB16-AS1,Gene
ASB17,ASB17,Gene
ASB18,ASB18,Gene
ASB2,ASB2,Gene
ASB3,ASB3,Gene
ASB4,ASB4,Gene
ASB5,ASB5,Gene
ASB6,ASB6,Gene
ASB7,ASB7,Gene
ASB8,ASB8,Gene
ASB9,ASB9,Gene
ASC1,ASC1,Gene
ASCC1,ASCC1,Gene
ASCC2,ASCC2,Gene
ASCC3,ASCC3,Gene
ASCL1,ASCL1,Gene
ASCL2,ASCL2,Gene
ASCL3,ASCL3,Gene
ASCL4,ASCL4,Gene
ASE1,ASE1,Gene
ASE2,ASE2,Gene
ASF1,ASF1,Gene
ASF1A,ASF1A,Gene
ASF1B,ASF1B,Gene
ASF2,ASF2,Gene
ASG1,ASG1,Gene
ASG7,ASG7,Gene
ASGR1,ASGR1,Gene
ASGR2,ASGR2,Gene
ASH1,ASH1,Gene
ASH1L,ASH1L,Gene
ASH2L,ASH2L,Gene
ASHR2,ASHR2,Gene
ASI1,ASI1,Gene
ASI2,ASI2,Gene
ASI3,ASI3,Gene
ASIC1,ASIC1,Gene
ASIC2,ASIC2,Gene
ASIC3,ASIC3,Gene
ASIC4,ASIC4,Gene
ASIL1,ASIL1,Gene
ASK1,ASK1,Gene
ASK10,ASK10,Gene
ASK2,ASK2,Gene
ASL,ASL,Gene
ASL9,ASL9,Gene
ASM4,ASM4,Gene
ASMTL,ASMTL,Gene
ASN1,ASN1,Gene
ASN2,ASN2,Gene
ASN3,ASN3,Gene
ASNA1,ASNA1,Gene
ASNS,ASNS,Gene
ASNSD1,ASNSD1,Gene
ASP,ASP,Gene
ASP1,ASP1,Gene
ASP2,ASP2,Gene
ASP3,ASP3,Gene
ASP3-2,ASP3-2,Gene
ASP3-3,ASP3-3,Gene
ASP3-4,ASP3-4,Gene
ASP5,ASP5,Gene
ASPA,ASPA,Gene
ASPDH,ASPDH,Gene
ASPH,ASPH,Gene
ASPHD2,ASPHD2,Gene
ASPM,ASPM,Gene
ASPP,ASPP,Gene
ASPRV1,ASPRV1,Gene
ASPSCR1,ASPSCR1,Gene
ASR1,ASR1,Gene
ASRGL1,ASRGL1,Gene
ASS1,ASS1,Gene
AST1,AST1,Gene
AST2,AST2,Gene
AST91,AST91,Gene
ASTE1,ASTE1,Gene
ASTL,ASTL,Gene
ASTN2,ASTN2,Gene
ASUN,ASUN,Gene
ASXL1,ASXL1,Gene
ASXL2,ASXL2,Gene
ASXL3,ASXL3,Gene
ASY1,ASY1,Gene
ASZ1,ASZ1,Gene
AT-HSFB2B,AT-HSFB2B,Gene
AT14A,AT14A,Gene
AT1G01070,AT1G01070,Gene
AT1G01100,AT1G01100,Gene
AT1G01210,AT1G01210,Gene
AT1G01230,AT1G01230,Gene
AT1G01240,AT1G01240,Gene
AT1G01260,AT1G01260,Gene
AT1G01300,AT1G01300,Gene
AT1G01320,AT1G01320,Gene
AT1G01440,AT1G01440,Gene
AT1G01500,AT1G01500,Gene
AT1G01520,AT1G01520,Gene
AT1G01630,AT1G01630,Gene
AT1G01640,AT1G01640,Gene
AT1G01740,AT1G01740,Gene
AT1G01760,AT1G01760,Gene
AT1G01800,AT1G01800,Gene
AT1G01880,AT1G01880,Gene
AT1G01910,AT1G01910,Gene
AT1G01970,AT1G01970,Gene
AT1G01990,AT1G01990,Gene
AT1G02080,AT1G02080,Gene
AT1G02150,AT1G02150,Gene
AT1G02160,AT1G02160,Gene
AT1G02380,AT1G02380,Gene
AT1G02410,AT1G02410,Gene
AT1G02610,AT1G02610,Gene
AT1G02740,AT1G02740,Gene
